N,P,K,pH,crop,N_class,P_class,K_class,pH_class,crop_encoded
7.073187877440128,27.206608245548026,56.3042939541153,8.317160791946492,sugarcane,deficient,deficient,optimal,excess,3
56.91479276627987,77.95113457843317,87.01584606209987,5.706039174984827,wheat,deficient,optimal,optimal,deficient,5
68.67302550986432,45.04608904061317,11.530375774012798,6.433074057512833,maize,optimal,optimal,deficient,optimal,0
105.43384400008672,86.69731531535642,77.83336581952473,6.200820841776604,sugarcane,optimal,optimal,optimal,optimal,3
135.2798396447673,12.782558263928475,75.63565019311886,5.926295395283583,rice,optimal,deficient,optimal,optimal,2
126.66376481088815,21.2245217596184,89.49908667258032,5.198843022714514,maize,optimal,optimal,optimal,deficient,0
71.09690470803861,13.73069243995417,76.2675421672209,6.003979881333494,rice,deficient,deficient,optimal,optimal,2
90.79142730643164,65.47399397298946,46.56227388383637,5.145117459734289,potato,deficient,optimal,deficient,deficient,1
26.13491029415494,66.69388318219478,88.3792873123648,6.406878658198682,wheat,deficient,optimal,optimal,optimal,5
23.924527530434,17.947189862662995,29.616838389401263,7.811533705449253,wheat,deficient,deficient,deficient,excess,5
44.81012443601856,35.64688332169547,49.16717118838429,6.511287887715236,potato,deficient,deficient,deficient,excess,1
84.03432514424856,21.009158152789094,90.672830794572,5.540667204910614,tomato,deficient,deficient,optimal,optimal,4
35.45050114512405,78.20243764940994,78.41855680226324,7.04149467343605,maize,deficient,optimal,optimal,excess,0
27.193219352274035,7.5017958668247715,19.623764233435107,7.123287602372868,sugarcane,deficient,deficient,deficient,optimal,3
6.883656842590965,63.53822632295219,87.07561556194891,4.747605942828992,maize,deficient,optimal,optimal,deficient,0
141.59936026219293,40.579692340117305,29.825313405675164,6.586765469232054,wheat,optimal,optimal,deficient,optimal,5
9.87854918735751,26.13746299249915,24.328901561909817,8.312417516853008,potato,deficient,deficient,deficient,excess,1
107.2800668757176,70.41937472065796,82.37379960618715,6.684857710407161,rice,optimal,excess,optimal,excess,2
50.908996824390655,22.59672287464776,88.73558303646102,5.333211551250946,wheat,deficient,deficient,optimal,deficient,5
124.86463241635136,31.05217616663858,20.611348481014467,6.128167626646523,wheat,optimal,optimal,deficient,optimal,5
105.11192033195051,55.4743550369148,33.837426153765364,5.589649440403543,wheat,optimal,optimal,deficient,deficient,5
36.02309118211717,12.770728033969824,53.1697024116932,5.996334578540208,potato,deficient,deficient,deficient,optimal,1
53.730127273827534,76.09404205867446,16.449320149750942,6.567405686237311,tomato,deficient,optimal,deficient,optimal,4
129.1372151784548,16.469229374125163,71.74609447712896,7.449249485443018,wheat,optimal,deficient,optimal,excess,5
107.55784220257212,43.74651932648845,25.765010571755592,7.176343707647234,sugarcane,optimal,deficient,deficient,optimal,3
89.55170081399449,30.64242026748604,72.47677853742704,5.93145063294606,wheat,optimal,optimal,optimal,deficient,5
22.93928002541334,54.29859200605937,77.42472563848665,7.833905940191358,maize,deficient,optimal,optimal,excess,0
48.60028458093617,87.6462818078362,78.65664896254178,6.354143009607334,sugarcane,deficient,optimal,optimal,optimal,3
20.808284644193137,52.09609685127933,95.96879303450348,7.374555619635362,rice,deficient,optimal,optimal,excess,2
14.993208721861942,63.1257489212138,93.06789182688055,6.229536689238174,rice,deficient,optimal,optimal,optimal,2
135.8883221903087,75.56222734331654,96.5450170497658,4.794411633264071,maize,optimal,optimal,optimal,deficient,0
65.39957649114993,21.13131910345287,64.65795904361902,5.248632262308387,wheat,deficient,deficient,optimal,deficient,5
25.176565130791577,71.79980241381166,79.43390668468531,5.930581145703501,potato,deficient,optimal,deficient,optimal,1
94.8168619338814,89.71731009659071,64.31700710186954,4.780750710865819,rice,deficient,excess,deficient,deficient,2
74.59339947613297,49.245933076807255,67.84047119924776,7.020508554053913,maize,optimal,optimal,optimal,excess,0
41.33846052795926,36.341635479592895,59.99502124624685,4.678592420060991,tomato,deficient,deficient,deficient,deficient,4
40.0058610181908,54.33548421920229,68.47386370447339,7.156604432670971,rice,deficient,optimal,optimal,excess,2
143.8862734955714,73.6121228396802,70.97214429497211,5.571325308512472,rice,optimal,excess,optimal,optimal,2
148.72518427816155,28.767986629045755,66.97401511283451,8.185781226614175,maize,optimal,optimal,optimal,excess,0
63.30827279946624,86.32721872719823,36.40733636106916,7.808737328879073,maize,optimal,optimal,optimal,excess,0
149.35738336674905,79.05801539709124,82.33247346746127,7.867379317581795,sugarcane,optimal,optimal,optimal,optimal,3
47.2580661715322,10.797359248741436,29.22569346956739,6.88030086823783,sugarcane,deficient,deficient,deficient,optimal,3
140.9618184329214,52.48981808240279,23.950779824678094,6.510978441093551,rice,optimal,optimal,deficient,excess,2
132.28131083243724,47.86035684392804,85.48001106886888,8.038478944922943,potato,optimal,deficient,deficient,excess,1
63.10922918009304,48.68528888816378,25.38542373996124,5.041725912663468,tomato,deficient,deficient,deficient,deficient,4
78.2253292063536,50.848921036945335,44.02308708530949,5.199696101720188,maize,optimal,optimal,optimal,deficient,0
42.76960937142752,70.8042326872018,14.82845010544371,6.0348331328296325,tomato,deficient,optimal,deficient,optimal,4
116.15244116321064,53.64215586554959,49.16156722901961,4.993627090404415,rice,optimal,optimal,deficient,deficient,2
110.1772921018608,89.70017910241172,71.00012735590175,8.176297044186247,maize,optimal,optimal,optimal,excess,0
73.05079951551205,8.057560835968957,61.49854964941994,7.458436278035971,wheat,deficient,deficient,optimal,excess,5
54.44804557057368,67.05665912014076,69.51003271954906,5.382080306472125,tomato,deficient,optimal,deficient,deficient,4
119.27112216448286,44.53099966005091,35.079134645861984,5.27444315001234,potato,optimal,deficient,deficient,deficient,1
14.558291050686558,29.75966153000948,18.05269573224483,7.604288945203042,maize,deficient,optimal,deficient,excess,0
9.922950352880342,69.58929314258737,21.2705730590919,7.2209465023196495,potato,deficient,optimal,deficient,excess,1
44.795558152030566,6.404103364267186,73.23064786543267,7.471459968515322,wheat,deficient,deficient,optimal,excess,5
129.91590809147087,10.018704647228905,66.9324097153825,6.374344984281168,maize,optimal,deficient,optimal,optimal,0
84.5112993238666,87.05135811832798,24.30297047698741,7.905635211746015,wheat,optimal,excess,deficient,excess,5
41.38979197945287,71.5998863571218,72.64499370869589,5.31443020419977,rice,deficient,excess,optimal,deficient,2
8.105586272500545,74.87257589806532,64.71258458328715,7.080924346591893,wheat,deficient,optimal,optimal,excess,5
44.37003678093728,85.65496054411611,73.30680556278531,4.9425382007515,tomato,deficient,optimal,deficient,deficient,4
61.884221095985936,71.08252608428268,46.59944812336262,7.197581623822623,rice,deficient,excess,deficient,excess,2
121.7971899195306,45.791629274251,38.08286102095689,6.8740499967293465,potato,optimal,deficient,deficient,excess,1
39.39774458073949,16.36864352621052,18.407725121183127,6.972556107448432,wheat,deficient,deficient,deficient,excess,5
127.89890736123044,28.213411003991386,37.27076037407856,4.545638435551773,sugarcane,optimal,deficient,deficient,deficient,3
69.41842454056508,17.6241917009223,11.948068329585851,6.114587607254504,maize,optimal,deficient,deficient,optimal,0
60.78529022859996,43.01747366484326,47.4868782284753,6.151658083088723,wheat,deficient,optimal,optimal,optimal,5
9.300490682521774,13.887483726556088,10.063746940610557,5.029366189408624,tomato,deficient,deficient,deficient,deficient,4
113.16834631232214,63.31358033012358,62.60457425856463,6.001098000678585,potato,optimal,optimal,deficient,optimal,1
137.91266355195074,75.52754154990076,76.57490392826885,7.4671205025551375,wheat,optimal,optimal,optimal,excess,5
106.31066657942496,24.75372476246781,44.69325795220905,7.4723880903966835,maize,optimal,optimal,optimal,excess,0
61.53312417391376,88.4678507409301,24.549104712143468,5.55313889722829,tomato,deficient,optimal,deficient,optimal,4
75.758538833327,75.54580141647946,39.66872349742344,7.653350542208761,sugarcane,deficient,optimal,deficient,optimal,3
35.19410008015838,66.09068114557105,17.573479178198674,4.980830611817633,wheat,deficient,optimal,deficient,deficient,5
16.28339731410105,87.2343183933501,35.35312613951838,7.386137594084667,rice,deficient,excess,deficient,excess,2
114.96195970626506,48.1661801585542,90.87983246853194,4.856781143512848,tomato,optimal,deficient,optimal,deficient,4
127.89074831359176,37.23603713072471,76.05449765093572,6.904159886228532,tomato,optimal,deficient,deficient,excess,4
20.123376057883803,52.6050765672647,39.441216669196166,8.331238906098687,maize,deficient,optimal,optimal,excess,0
121.44623915440135,23.479779514331632,81.91715290282949,4.679498697101456,wheat,optimal,deficient,optimal,deficient,5
140.48279332211385,61.77501792158684,14.500958981520036,5.01991473319634,tomato,optimal,optimal,deficient,deficient,4
66.013198047711,32.40264957822326,42.83545010851553,5.537132284018929,maize,optimal,optimal,optimal,optimal,0
110.11229611327018,57.85475829669075,57.00533346754062,7.332252687150317,potato,optimal,optimal,deficient,excess,1
94.75000034924965,78.15282107814214,74.55088651101448,6.133587433679119,rice,deficient,excess,optimal,optimal,2
92.17583275587305,78.54174433622192,81.61545762695441,8.26304113388446,rice,deficient,excess,optimal,excess,2
129.58720235232124,30.173987026406955,89.0080065782291,7.25860840062346,rice,optimal,optimal,optimal,excess,2
59.8224976139568,9.57194883499957,59.91412432887925,7.686412887454672,maize,deficient,deficient,optimal,excess,0
80.63742735107292,24.761888952134107,32.445767471871854,6.429093669601823,maize,optimal,optimal,optimal,optimal,0
55.09756384182341,87.65660744719227,58.43309772290803,5.863948810371958,maize,deficient,optimal,optimal,optimal,0
38.1151420179862,53.43094508986838,46.30554710384198,5.751850175142536,rice,deficient,optimal,deficient,optimal,2
103.37513937549802,58.19666431665565,49.17484958153708,8.293771637166168,potato,optimal,optimal,deficient,excess,1
76.00298814938793,35.11528283847953,80.09253832126724,5.603413291101467,tomato,deficient,deficient,optimal,optimal,4
52.5288301144018,17.098890098939346,40.16888659129859,4.999498306825146,rice,deficient,deficient,deficient,deficient,2
82.84678013006359,56.03249593442246,89.66404679007921,6.859317073801046,sugarcane,deficient,optimal,optimal,optimal,3
38.82739314605727,50.17326125009956,23.795558840218007,7.474978401908919,sugarcane,deficient,optimal,deficient,optimal,3
119.98023791619,69.0352710073721,48.20625810024062,6.093840070746165,wheat,optimal,optimal,optimal,optimal,5
37.362788698410434,28.62567223901451,35.945218307944046,6.692908428613061,tomato,deficient,deficient,deficient,optimal,4
116.64905191613144,69.89741498873491,35.50943316916977,6.169213250721356,tomato,optimal,optimal,deficient,optimal,4
109.16759967642189,14.563932513337264,69.78827528057786,6.814285149870768,rice,optimal,deficient,optimal,excess,2
44.64873104772608,45.40072505753052,17.566001438510067,5.68641405821894,sugarcane,deficient,deficient,deficient,optimal,3
33.50013497237112,88.38811210110708,71.26880501190652,6.534170049859165,rice,deficient,excess,optimal,excess,2
77.47320849149585,45.70876345814183,40.83345572577191,8.289479348460421,wheat,deficient,optimal,optimal,excess,5
22.535701520916227,82.27971457724885,53.605047560145806,4.738330181413375,sugarcane,deficient,optimal,optimal,deficient,3
95.30238888705377,89.96122400766919,95.23403864183004,5.949060985010618,potato,deficient,optimal,deficient,optimal,1
66.10148314550557,66.25059333181079,84.47305731446679,7.572444059748437,wheat,deficient,optimal,optimal,excess,5
38.18143002010375,47.79864833134642,18.964175551971174,5.190768936411686,sugarcane,deficient,deficient,deficient,optimal,3
85.49746180238077,71.05728870630789,41.11319950524376,5.116179650636262,sugarcane,deficient,optimal,optimal,optimal,3
121.2287510883434,23.968842585813164,18.987370135535077,4.954473084191223,sugarcane,optimal,deficient,deficient,deficient,3
123.25521098607248,12.456955335061505,14.9031661497931,5.002066399483526,maize,optimal,deficient,deficient,deficient,0
54.723060405471976,71.72014372444566,78.44907261588787,7.073058232833747,wheat,deficient,optimal,optimal,excess,5
97.7739847154243,31.468050048444606,48.637615740237855,7.282977799089409,wheat,optimal,optimal,optimal,excess,5
101.99763812459231,69.03285429606069,55.425362799133325,7.708078909178193,sugarcane,optimal,optimal,optimal,optimal,3
76.96771055026423,54.925211673208416,20.66072279100494,7.753573701073339,tomato,deficient,optimal,deficient,excess,4
116.62168487225908,39.66554964454095,40.48901285951981,8.02467352038714,maize,optimal,optimal,optimal,excess,0
94.78168049288551,79.3393449015587,59.55067177526332,5.551471879606022,maize,optimal,optimal,optimal,optimal,0
11.852945403033242,11.355491603988492,41.6752055725028,5.017344795622417,tomato,deficient,deficient,deficient,deficient,4
121.69045671346652,23.23261899389948,69.41507278274926,7.798504925261932,wheat,optimal,deficient,optimal,excess,5
124.88009497163998,7.625070474724493,61.49530486131309,5.080898176411847,rice,optimal,deficient,deficient,deficient,2
127.29627749470984,23.919097221031333,24.860395861490087,7.309583608956101,maize,optimal,optimal,optimal,excess,0
36.68606447391551,63.46425373466313,77.47756393551822,8.319191491021671,tomato,deficient,optimal,deficient,excess,4
62.719856157500224,69.85183968190681,64.98525535652763,5.098992550217885,sugarcane,deficient,optimal,optimal,optimal,3
128.74022108262034,9.055800578005778,97.97873096053549,5.592776672607923,potato,optimal,deficient,deficient,optimal,1
55.0202839716707,74.79694325960327,34.83061660453646,5.058298288521593,sugarcane,deficient,optimal,deficient,optimal,3
148.65787945917137,39.97763487840485,83.44316000554086,7.247525681077754,rice,optimal,optimal,optimal,excess,2
86.03824002732487,44.53349078062752,62.281834340129215,8.086840540487206,rice,deficient,optimal,deficient,excess,2
127.18201593897456,59.00860408617159,40.99801829697944,6.252967798822237,maize,optimal,optimal,optimal,optimal,0
105.95451353797084,40.01394870737715,28.68282648801064,5.067949943796511,wheat,optimal,optimal,deficient,deficient,5
45.7135745335577,55.28125207932421,30.46138707944648,5.517363476185634,potato,deficient,optimal,deficient,optimal,1
6.36750593463999,18.85914778481625,11.74017110764698,5.931701425332399,rice,deficient,deficient,deficient,optimal,2
54.19253435536805,41.47069917755845,21.68113126902876,5.540401569742695,maize,deficient,optimal,optimal,optimal,0
35.54381546706423,24.4630434414575,11.715390093131132,4.685702560301275,potato,deficient,deficient,deficient,deficient,1
62.7642252268726,36.56174915706214,55.62219442464979,8.197973465739786,maize,optimal,optimal,optimal,excess,0
129.71018183477997,14.734149278832133,49.827342349754815,5.598019104068335,potato,optimal,deficient,deficient,optimal,1
51.45839967474426,74.4193672611499,42.87161534223962,6.75944018948049,potato,deficient,optimal,deficient,excess,1
107.54894464558129,11.066786177667376,21.55393962673457,5.917427580028007,tomato,optimal,deficient,deficient,optimal,4
99.80925063712824,71.39316025985799,49.17461419625976,5.367773010779246,rice,deficient,excess,deficient,deficient,2
69.92244645294336,36.37629482361834,51.3495570558375,5.292110073162504,rice,deficient,optimal,deficient,deficient,2
127.7955294442596,42.751218969358206,74.63759633890804,6.637158923370174,tomato,optimal,deficient,deficient,optimal,4
149.32259153242424,38.67133808161911,32.58404169143788,6.084132816093252,tomato,optimal,deficient,deficient,optimal,4
61.918897825508736,54.341159411035214,93.66193296930088,6.951640035118193,maize,optimal,optimal,optimal,optimal,0
55.10021009693288,22.351152947400287,65.89571889341897,7.726633465255241,wheat,deficient,deficient,optimal,excess,5
28.02061764183143,77.7905385726634,79.4248980444436,7.281326513407829,maize,deficient,optimal,optimal,excess,0
93.34293438288547,51.32162932829281,66.46662226986159,4.659238582170941,rice,deficient,optimal,optimal,deficient,2
11.13045581949308,54.28287978288554,84.13476557654117,5.55442558803168,tomato,deficient,optimal,optimal,optimal,4
57.80768103346429,65.30025802089898,27.97044397730216,8.307866448166875,potato,deficient,optimal,deficient,excess,1
55.90353573279558,40.62610730046607,51.16440107100364,4.904475851910462,maize,deficient,optimal,optimal,deficient,0
20.39524344347736,11.468936205496918,17.45223766237095,8.366259850374664,rice,deficient,deficient,deficient,excess,2
70.29256119466005,89.38317614617218,15.004236200690723,6.279261523878046,maize,optimal,optimal,deficient,optimal,0
37.75439427498912,12.437598039654324,37.56562297653901,7.158719572223207,maize,deficient,deficient,optimal,excess,0
99.38782223976716,76.38149745079521,31.01188396839376,7.14275641142452,wheat,optimal,optimal,deficient,excess,5
74.81695074789496,54.14222338288529,20.256194519807487,5.838297220855221,maize,optimal,optimal,optimal,optimal,0
144.9708275145027,42.78069298635253,57.98858587071644,6.5201127848204266,tomato,optimal,deficient,deficient,optimal,4
109.85486052029049,16.369234408684513,54.8897654577628,5.714818103121292,sugarcane,optimal,deficient,optimal,optimal,3
139.2399446435196,78.75491370329674,98.48575804214325,6.087724054012021,rice,optimal,excess,optimal,optimal,2
137.37507910368342,12.184729539967252,36.57078605641057,7.112433842074446,rice,optimal,deficient,deficient,excess,2
139.20474899240932,58.551111365904966,54.79923784659052,4.871754573792906,rice,optimal,optimal,deficient,deficient,2
15.590003088543911,22.84344293485113,81.70283477961081,7.5199131127829935,potato,deficient,deficient,deficient,excess,1
136.40504517240515,11.35812889160866,65.57631323846775,7.976370432830719,wheat,optimal,deficient,optimal,excess,5
77.05080687193515,72.43086217447676,75.97112364248214,7.08862099590089,tomato,deficient,optimal,deficient,excess,4
116.01998859672744,42.58462262752329,10.936947444036662,6.410416960225101,maize,optimal,optimal,deficient,optimal,0
82.83002666162781,82.41166716787143,65.34251245750323,6.228880603141166,sugarcane,deficient,optimal,optimal,optimal,3
79.71455262321533,89.64802674107662,56.89076430378107,8.45262416969816,wheat,deficient,excess,optimal,excess,5
78.20037591109306,38.94122383092949,81.04341438956034,5.392409748008477,potato,deficient,deficient,deficient,deficient,1
100.70022039811388,14.195857388101269,25.552173180315798,4.546558126700564,tomato,optimal,deficient,deficient,deficient,4
89.58961443100833,13.123771909070635,33.17260856753623,6.317415746179401,potato,deficient,deficient,deficient,optimal,1
80.64410080508519,75.74210947013142,99.79684501004796,6.207268574070675,rice,deficient,excess,optimal,optimal,2
97.12743929118164,14.572334191787457,55.481473663127176,6.522514754356747,maize,optimal,deficient,optimal,optimal,0
131.64764133467605,74.06136290048235,79.78086495593153,5.978993681571389,rice,optimal,excess,optimal,optimal,2
19.21906314284228,23.879134907349023,16.96742699847075,7.016688898823439,sugarcane,deficient,deficient,deficient,optimal,3
106.67278720191024,78.01267266853846,32.37783431406574,7.688501816092625,maize,optimal,optimal,optimal,excess,0
121.7735507475364,73.32367197624828,62.01747462475456,4.50140367790445,potato,optimal,optimal,deficient,deficient,1
29.63364462551251,68.17733793834836,43.75520352343611,4.585979021751779,rice,deficient,optimal,deficient,deficient,2
53.04444979693052,19.21471221836657,49.70372295513801,5.796194515129021,rice,deficient,deficient,deficient,optimal,2
140.08005657558346,46.99481075003241,38.13015073917418,6.137136303555688,wheat,optimal,optimal,deficient,optimal,5
43.919703594563785,37.735235452064565,92.93554320404564,6.322144092247813,rice,deficient,optimal,optimal,optimal,2
27.917122596709493,55.00589279638225,33.16801968551772,6.82381138119408,wheat,deficient,optimal,deficient,excess,5
121.02253712283232,31.22811718641808,90.9452825200594,6.634421528860779,tomato,optimal,deficient,optimal,optimal,4
39.09958776185788,84.72746285293795,27.481173313984694,4.67397928669847,potato,deficient,optimal,deficient,deficient,1
131.93567763765515,52.73573602517951,53.40471314043059,5.2168867927142175,tomato,optimal,optimal,deficient,deficient,4
145.147417943146,69.29608753333663,81.32126511994632,7.644001912328294,wheat,optimal,optimal,optimal,excess,5
48.74986377678555,56.27373670061927,12.29977035671576,4.562687752412501,rice,deficient,optimal,deficient,deficient,2
149.36486320195155,52.05114018997727,45.48139195963136,6.171958568348808,sugarcane,optimal,optimal,optimal,optimal,3
110.273360772478,25.26664419267863,86.56562744286872,5.053041922435213,rice,optimal,optimal,optimal,deficient,2
48.45423726265702,42.72247493160502,68.49448321156368,4.903497348957045,sugarcane,deficient,deficient,optimal,deficient,3
16.25769537333891,16.128627446921385,33.194268224967615,8.278425175105998,maize,deficient,deficient,optimal,excess,0
92.60331141839,16.000215515436768,32.74745081968196,6.114210395677539,rice,deficient,deficient,deficient,optimal,2
59.4589679357112,51.743134103162014,81.04074078812562,7.871327918855647,potato,deficient,optimal,deficient,excess,1
110.53725039989098,76.87118642514265,17.341959340320585,8.411958156506747,sugarcane,optimal,optimal,deficient,excess,3
100.88158967956288,29.757607847179745,36.86507431099979,8.460602512105861,potato,optimal,deficient,deficient,excess,1
147.4172217630109,89.7825589048266,70.67245519251227,4.6142039373089165,potato,optimal,optimal,deficient,deficient,1
17.44088035593567,42.82553693536767,92.77534079994408,4.768587102810795,maize,deficient,optimal,optimal,deficient,0
96.062538122032,26.91459099914721,26.27217273240657,7.485611503195243,maize,optimal,optimal,optimal,excess,0
133.04659635998746,87.56499222529565,45.14348006862046,6.551037489251266,wheat,optimal,excess,optimal,optimal,5
57.88842505862272,16.86785925926809,94.53640545798146,8.480484436075448,potato,deficient,deficient,deficient,excess,1
110.03944706498288,69.28290762982718,49.64390548917222,6.211848513756186,sugarcane,optimal,optimal,optimal,optimal,3
6.774329729366244,51.18524638169103,69.39768586077827,5.460124668098861,rice,deficient,optimal,optimal,deficient,2
55.639428940195074,69.59173107430924,79.8681136516887,5.223959680994062,potato,deficient,optimal,deficient,deficient,1
115.96766559409966,88.7241773619271,77.5530159218797,7.751787280935442,rice,optimal,excess,optimal,excess,2
143.27084027527158,45.2154434912923,83.0155694455296,6.057424229829305,maize,optimal,optimal,optimal,optimal,0
113.47191478754505,42.88105754721098,97.76759505611818,5.250910238277799,tomato,optimal,deficient,optimal,deficient,4
8.013928524305436,34.69906912209661,87.84231081726368,5.035922410125727,tomato,deficient,deficient,optimal,deficient,4
18.251137667484883,63.19347463992094,17.229738523379677,5.108555968150815,potato,deficient,optimal,deficient,deficient,1
120.16591241028816,55.53254477101695,91.76843148052878,7.927546093835279,wheat,optimal,optimal,optimal,excess,5
72.17850151381197,52.07630970876522,98.79795671772985,7.732628408894764,sugarcane,deficient,optimal,optimal,optimal,3
50.7666028749398,33.18692497492886,93.05885095018344,8.239607134254117,wheat,deficient,optimal,optimal,excess,5
111.84292858827412,46.06630200782716,81.60389894398831,7.801822470997514,sugarcane,optimal,deficient,optimal,optimal,3
28.270554952074693,73.59302227098458,25.958249651444724,5.835407679383076,wheat,deficient,optimal,deficient,deficient,5
7.494457163213097,74.31405738331173,32.41547987783575,6.495500466471556,potato,deficient,optimal,deficient,optimal,1
40.530283253587456,7.742009531041486,57.75937093342594,5.081347069535954,maize,deficient,deficient,optimal,deficient,0
130.75512325262224,30.759839071851143,79.96176396827227,7.55529993229519,wheat,optimal,optimal,optimal,excess,5
12.086159555141329,16.74671632867357,84.86975898744959,8.409411765782897,tomato,deficient,deficient,optimal,excess,4
123.52775778710873,25.015140137606902,50.92303494456411,5.467003920207206,rice,optimal,optimal,deficient,deficient,2
120.4056613366163,27.601001436777366,20.872704711752245,7.85882188713954,rice,optimal,optimal,deficient,excess,2
44.9465275713027,64.19840114799221,81.48019070831867,5.582244989183178,rice,deficient,optimal,optimal,optimal,2
82.84757139578709,88.70882553180327,78.9300335741439,7.142448308015177,maize,optimal,optimal,optimal,excess,0
137.95581867564246,61.170622649568,86.53101632783539,5.557261097265083,rice,optimal,optimal,optimal,optimal,2
123.09986807992505,38.25859198259846,25.114669755808748,4.593093849113739,maize,optimal,optimal,optimal,deficient,0
136.8314145582534,41.98479192463184,26.09990306041442,5.771796651139384,tomato,optimal,deficient,deficient,optimal,4
121.01843851786,84.24554533373338,44.703791452505854,8.477700760261827,sugarcane,optimal,optimal,optimal,excess,3
9.169304996727892,36.5331180507879,31.51834036085502,7.8892710494254334,maize,deficient,optimal,optimal,excess,0
99.11741890815146,35.722441454090415,59.06891579652195,5.41295089062878,sugarcane,optimal,deficient,optimal,optimal,3
57.14676765107183,61.244484401824,65.78500043628017,4.941244778753226,rice,deficient,optimal,optimal,deficient,2
149.1705454090993,17.57946997599425,70.06338444248107,7.164254874413563,potato,optimal,deficient,deficient,excess,1
80.26729807139301,15.571192235470264,99.90382043552653,7.214052941088558,sugarcane,deficient,deficient,optimal,optimal,3
122.23503906849773,59.63103602534085,99.88453585368016,7.365010680805414,rice,optimal,optimal,optimal,excess,2
124.95876559685362,63.239613989162855,54.30525236173138,7.875231533545804,tomato,optimal,optimal,deficient,excess,4
86.21513163897833,12.083991241997628,39.20554389613156,7.41943555415291,rice,deficient,deficient,deficient,excess,2
22.362584371945548,37.67014402396165,36.45355922613064,6.067261232663229,tomato,deficient,deficient,deficient,optimal,4
96.3188873186103,30.562534989991526,60.13806780392943,6.414503066505711,maize,optimal,optimal,optimal,optimal,0
107.96469526113916,49.42541627546214,53.79037527671088,6.922498447580205,sugarcane,optimal,deficient,optimal,optimal,3
107.99130509846296,37.58826737517889,51.64526978590021,5.523035106127686,maize,optimal,optimal,optimal,optimal,0
57.61622698059743,43.60105844992866,14.20057608046115,4.949563964628116,rice,deficient,optimal,deficient,deficient,2
48.627819867798166,72.85746720668799,16.331165068303314,4.563534424525138,tomato,deficient,optimal,deficient,deficient,4
120.50950737397326,61.41862655280034,30.805944140215612,6.102869736366678,tomato,optimal,optimal,deficient,optimal,4
6.276179355033377,46.33438237345859,98.2889647772756,6.2080283449256175,rice,deficient,optimal,optimal,optimal,2
21.69859787178332,34.86152140674258,41.502608396087695,4.876160509573378,tomato,deficient,deficient,deficient,deficient,4
140.012432626469,32.946106848481925,75.45615829079642,8.448175746290794,sugarcane,optimal,deficient,optimal,excess,3
119.14031236487762,69.2447434956921,29.35292390530645,5.712786066652564,rice,optimal,optimal,deficient,optimal,2
137.96434528634782,74.62675059905777,35.5659868258485,7.73745543616677,maize,optimal,optimal,optimal,excess,0
91.03126760285014,25.415393298611136,73.61640182502583,8.169434725824566,tomato,deficient,deficient,deficient,excess,4
92.85702587150756,51.393628753133726,87.07838279513109,6.130191203946495,maize,optimal,optimal,optimal,optimal,0
106.09896199784724,65.66277013001746,27.296952937819164,7.191005067181849,wheat,optimal,optimal,deficient,excess,5
28.848729095537617,69.19425665081148,21.54551703326876,7.733562023301632,potato,deficient,optimal,deficient,excess,1
6.702150251790934,32.177071310117405,42.70959242264111,6.730762719871075,maize,deficient,optimal,optimal,optimal,0
113.98820950665603,60.64791199522075,25.86659148563196,6.020088283177348,potato,optimal,optimal,deficient,optimal,1
27.922195846478488,54.0653118557903,44.11987956300228,7.068586750655823,sugarcane,deficient,optimal,optimal,optimal,3
61.98352594446008,14.187340533742228,12.509661762638768,8.333107436267799,potato,deficient,deficient,deficient,excess,1
32.17869885344279,9.478187944971818,93.07632790734324,4.59803585390096,maize,deficient,deficient,optimal,deficient,0
62.6627204170854,15.430394597045632,52.92462029980075,5.1119801077781,potato,deficient,deficient,deficient,deficient,1
16.03623010483571,75.7907434823447,15.901033223247843,6.98957628045847,potato,deficient,optimal,deficient,excess,1
96.6813037708978,81.7666873162283,63.5734689463253,4.992856753983197,sugarcane,optimal,optimal,optimal,deficient,3
55.07535756493837,7.9181965380271,37.45724745513815,4.516813778410945,potato,deficient,deficient,deficient,deficient,1
147.4809540401029,37.68262282588049,22.90086574226695,7.922791562941919,maize,optimal,optimal,optimal,excess,0
136.66824703535522,44.63775548409909,21.186459953030464,6.271975894240805,maize,optimal,optimal,optimal,optimal,0
7.163967937139263,57.206826653565486,20.220714787290262,7.650375700790438,tomato,deficient,optimal,deficient,excess,4
36.56860217770523,20.49727781073257,36.27005085776237,7.230946052932149,sugarcane,deficient,deficient,deficient,optimal,3
85.71770239367427,47.32231142024676,24.38479066499492,6.100068208361945,tomato,deficient,deficient,deficient,optimal,4
125.19035772749196,50.86627428850103,62.69167116399729,7.802928284856076,wheat,optimal,optimal,optimal,excess,5
22.55440191082418,52.28058413267389,62.06719789313119,5.157725801817106,sugarcane,deficient,optimal,optimal,optimal,3
82.34748751592952,24.13459126500315,91.34092080971612,6.263083331687101,rice,deficient,optimal,optimal,optimal,2
100.21789594407608,32.38071693658656,10.392177217786069,5.658569244877908,tomato,optimal,deficient,deficient,optimal,4
45.34123143466866,9.545228347387932,86.21918305713797,6.921647053420552,rice,deficient,deficient,optimal,excess,2
91.21700715083462,58.53891786871004,61.64235971147568,6.970507530998254,potato,deficient,optimal,deficient,excess,1
82.24488310101401,41.28415175955801,68.81122760961551,7.371161606025728,tomato,deficient,deficient,deficient,excess,4
