crop,Fertilizer,Pesticide,Yield,N,P,K,Temperature,Humidity,pH,Rainfall,Soil_Type,crop_encoded,Soil_Type_encoded,N_dev,P_dev,K_dev,pH_dev,soil_Clay,soil_Loamy,soil_Peaty,soil_Saline,soil_Sandy,soil_Silt
rice,35328274.8,51043.2,1.945555556,112.129060923662,74.3299532287294,58.6353864151816,37.4023311641072,62.041686422656,7.01634974124914,274.321975225276,Peaty,2,2,0.37870939076338006,0.5865990645745879,0.6157202469966981,1.0163497412491402,False,False,True,False,False,False
sugarcane,863772.0,1248.0,59.03444444,149.728045233272,84.3690286801845,64.4521755034111,38.1850532500848,72.269252781753,4.92684065156006,152.533200762057,Sandy,3,4,0.042982229393381935,0.18738057360368998,0.27770749542353546,0.5243864494799801,False,False,False,False,True,False
wheat,348831.0,504.0,2.475,141.701998146336,63.1154852053445,46.5193693034022,15.6901106874112,51.7450628578088,4.59340919215239,52.7092607131272,Saline,4,3,0.014183317886133296,0.16230970410688997,0.4185078837074725,2.2582385098095132,False,False,False,True,False,False
maize,1448645.31,2093.04,1.62125,121.96160252474,47.0664594633932,13.9228552447053,14.4277048825235,99.0973381607423,5.88997272568804,226.367195613331,Sandy,0,4,0.0574171248232857,0.16166925670758497,0.5467472673484207,0.24001818287464025,False,False,False,False,True,False
maize,47175.24,68.16,2.362,116.155876496112,45.3703249980474,69.3929572915456,28.1640511864894,70.6931389582612,6.12039478700301,300.259640788594,Peaty,0,2,0.09888659645634286,0.18287093752440747,0.12005417468041847,0.08640347533132638,False,False,True,False,False,False
potato,68935.65,99.6,6.7,12.7808934205896,58.022181963327,17.8403261494638,17.6157458538977,44.0883763649246,6.73244163096606,270.160738872734,Silt,1,5,0.936095532897052,0.3853974005239,1.821596738505362,0.7324416309660604,False,False,False,False,False,True
potato,2657.76,3.84,5.56,46.9206193107628,54.5220607059348,31.2394860851091,19.2445522014208,76.8200253384096,8.24069733919427,365.200958412173,Peaty,1,2,0.765396903446186,0.43539913277236003,1.687605139148909,2.24069733919427,False,False,True,False,False,False
rice,4744433.82,6854.88,0.92625,54.9357202593545,56.2578533414768,19.9782558675912,22.0479840742451,35.8968297449698,8.33719028602255,286.643824418605,Sandy,2,4,0.9506427974064551,0.22515706682953607,1.3185771660437964,2.3371902860225493,False,False,False,False,True,False
rice,2013751.53,2909.52,1.495,104.92053407562,48.6201445958999,20.5403339182389,15.3875044484959,89.6580214573344,8.14388102790579,114.279460740355,Peaty,2,2,0.4507946592438,0.07240289191799804,1.3083575651229291,2.14388102790579,False,False,True,False,False,False
rice,1162.77,1.68,0.86,43.467973396313,24.1492213337304,68.0698583570036,29.305059133946,50.7665176248764,7.29193066329239,331.487091636655,Silt,2,5,1.06532026603687,0.417015573325392,0.4441843935090255,1.2919306632923897,False,False,False,False,False,True
sugarcane,235543.98,340.32,5.5975,112.441608157641,88.1148469982355,23.650834794981,20.0340749958085,40.8637167064128,5.2264831429793,232.259687511438,Saline,3,3,0.2959853803850818,0.26229693996471015,0.6486287745910818,0.42450561900689987,False,False,False,True,False,False
maize,10536357.3,15223.2,1.958181818,19.2907779463643,44.3511334848937,19.9426432345644,31.9232488134287,73.2861616867518,7.25473308470051,347.898361696501,Clay,0,0,0.7907801575259693,0.19561083143882874,0.5004412058879661,0.6698220564670064,True,False,False,False,False,False
maize,830550.0,1200.0,1.956666667,38.6269043796291,42.2151754895508,82.1362653189795,14.6404146233934,85.6266801670275,5.90702417487268,141.867945028569,Clay,0,0,0.6526649687169349,0.22231030638061497,0.022028728315542333,0.2286505500848802,True,False,False,False,False,False
potato,456802.5,660.0,12.74,44.6258627123761,76.8055482803053,48.2961525259912,29.982170359089,56.3619971133561,6.57276627817383,365.796498743688,Peaty,1,2,0.7768706864381195,0.11706359599563854,1.517038474740088,0.5727662781738303,False,False,True,False,False,False
potato,581385.0,840.0,12.40285714,67.6510132928845,19.2281405452736,28.9515953636138,15.6872371918987,78.2283960084433,6.67475000673247,68.3457789837086,Sandy,1,4,0.6617449335355775,0.9395979922103771,1.7104840463638622,0.6747500067324701,False,False,False,False,True,False
rice,29909766.6,43214.4,2.051818182,89.8603856200247,63.7009034834086,75.6245271191888,39.589091592793,59.1905726302677,4.58885308115744,262.398200683932,Silt,2,5,0.601396143799753,0.374018069668172,0.30682677965111277,1.4111469188425598,False,False,False,False,False,True
rice,220926.3,319.2,2.38,52.2659344796449,51.6075763134342,44.5352431604832,17.5973053265491,83.0498960310092,4.74425223353513,160.386986005816,Sandy,2,4,0.9773406552035511,0.132151526268684,0.8720864879912146,1.2557477664648697,False,False,False,False,True,False
sugarcane,705967.5,1020.0,43.52909091,126.514379294838,60.1228922623866,10.9949049263676,29.5996900166029,43.6869975655867,5.72476925713526,39.3704940667439,Loamy,3,1,0.1680510973196546,0.29754215475226803,0.7636826824875673,0.25841024762158,False,True,False,False,False,False
wheat,518263.2,748.8,1.712222222,23.0174683333236,74.8995925753893,84.5040492819347,30.0397232285468,40.7660111900034,8.3109068718556,37.90726416151,Loamy,4,1,0.9748544305556367,0.3979918515077861,0.05630061602418372,2.3886335898195004,False,True,False,False,False,False
maize,22092630.0,31920.0,3.710909091,115.767595893887,6.53108265903794,30.0190529694904,35.9981922231909,35.0342261660443,6.83128941854746,269.645167047556,Sandy,0,4,0.10166002932937854,0.6683614667620257,0.42293036177315074,0.38752627903163983,False,False,False,False,True,False
rice,470257410.0,679440.0,3.834,81.8088791454332,60.2125762606094,26.4133904238422,37.2270985931295,42.8029237816611,4.68358191258553,284.56604340848,Peaty,2,2,0.681911208545668,0.30425152521218807,1.2015747195665054,1.31641808741447,False,False,True,False,False,False
wheat,583046100.0,842400.0,4.6485,37.412710404807,75.2109222280161,54.9425477721449,23.659954164384,85.8293507674735,5.00508890497626,84.5548016947577,Saline,4,3,0.8548940799599417,0.404218444560322,0.31321815284818877,1.743638868779676,False,False,False,True,False,False
maize,38286527.79,55317.36,4.527857143,113.194264717078,69.9282852111325,77.8900362402866,37.6123534847674,62.0685590912577,8.41901431073869,40.5594486673608,Sandy,0,4,0.12004096630658571,0.1241035651391563,0.05469202892087227,1.4460095404924604,False,False,False,False,True,False
rice,316560145.9,457374.24,3.597419355,84.1586198404947,63.2407081384305,89.1685374455702,42.6107009974797,84.2529858773896,7.07053313698599,49.7807681230048,Peaty,2,2,0.658413801595053,0.36481416276860995,0.06057204644417828,1.0705331369859898,False,False,True,False,False,False
sugarcane,52484281.71,75830.64,107.4126667,30.9505828713718,8.81977871633117,23.3251972475201,17.7938166556387,52.9220444493706,7.7446782055842,364.706618174988,Saline,3,3,1.036812882987529,1.3236044256733766,0.6515891159316355,0.4148927351947333,False,False,False,True,False,False
maize,515107.11,744.24,1.3325,97.0721407589693,26.5469028960058,42.3739890634453,33.8485676555681,57.8713187798107,5.6393959049905,370.668702481977,Clay,0,0,0.23519899457879073,0.41816371379992745,0.3278923918196515,0.40706939667300013,True,False,False,False,False,False
rice,43945729.38,63493.92,2.5725,130.270808875584,55.1325434691108,20.0870914153752,25.9480449099006,73.2911282400319,8.39630154633325,315.651180907524,Loamy,2,1,0.1972919112441599,0.202650869382216,1.3165983379022692,2.39630154633325,False,True,False,False,False,False
sugarcane,150993.99,218.16,51.1425,91.8371792105388,6.54454622469645,43.3405308274672,25.4999475639662,80.9548899712695,8.31563055802393,239.956410184807,Saline,3,3,0.4832983708132836,1.369109075506071,0.46963153793211637,0.6052101860079766,False,False,False,True,False,False
wheat,52490.76,75.84,2.02,145.133671820781,72.4405210810217,78.8111040880696,27.8801191260068,51.9387471943754,7.39726917264056,122.869374613087,Silt,4,5,0.04278059850650825,0.348810421620434,0.014861198899130023,1.2465864658007,False,False,False,False,False,True
maize,119271298.9,172326.24,1.40915493,145.999731519857,20.3945987439034,29.8060361551429,37.8900495851585,99.7646807061214,5.59086559593074,175.08981488723,Loamy,0,1,0.1142837965704071,0.4950675157012075,0.4245689526527469,0.43942293604617316,False,True,False,False,False,False
maize,912276.12,1318.08,3.0012,113.479433020062,59.4532235649465,50.2052124060424,39.7543850360638,96.9027722134231,4.58437006353864,96.1617411271479,Clay,0,0,0.11800404985669997,0.0068347054381687755,0.26765221226121233,1.1104199576409066,True,False,False,False,False,False
maize,5017186.44,7248.96,1.469285714,38.642080001031,38.6949426651078,97.6558722062375,25.37959483123,67.2549844647576,8.13739997845525,371.493639229242,Sandy,0,4,0.6525565714212073,0.2663132166861525,0.09735286312490388,1.2582666523034998,False,False,False,False,True,False
potato,92445696.63,133567.92,22.96777778,78.3714728991638,55.2730537988171,83.8286554321538,23.2596398586723,83.2787022020705,8.27616944254234,354.184644130944,Saline,1,3,0.608142635504181,0.4246706600168985,1.1617134456784621,2.27616944254234,False,False,False,True,False,False
rice,935523048.4,1351667.76,2.052916667,97.923545540814,57.6123932545072,23.1739164545554,27.6147848911855,67.7672703782522,7.8666394159773,163.46552007367,Sandy,2,4,0.52076454459186,0.2522478650901439,1.260474246280811,1.8666394159772999,False,False,False,False,True,False
rice,4172849.31,6029.04,2.032222222,64.6037788865687,50.5154365026286,44.9955717588682,37.6998028454515,49.2656818507212,5.98675014161296,73.1448809058605,Sandy,2,4,0.8539622111343129,0.11030873005257207,0.8637168771114873,0.013249858387039737,False,False,False,False,True,False
sugarcane,352958833.5,509964.0,52.28,136.610218003945,89.0147243622444,16.4412551609896,18.8766612363124,35.0109726731572,5.0478051453839,299.940090138505,Peaty,3,2,0.07627074541868188,0.28029448724488787,0.7141704076273673,0.48406495153870005,False,False,True,False,False,False
wheat,1600725659.0,2312769.6,3.077222222,132.509793325184,49.8964344049901,94.8038375177373,16.5439188343444,43.4201407694082,7.53270196906571,339.85344295865,Saline,4,3,0.06241838895679995,0.10207131190019794,0.18504796897171633,1.415877461332137,False,False,False,True,False,False
maize,4350919.23,6286.32,1.386153846,42.8754704430079,55.6567084781514,84.7927294835397,42.7675646423608,44.6618645413964,4.95448991711974,215.433334130843,Silt,0,5,0.6223180682642293,0.05429114402310749,0.001594388588156138,0.8636733885868401,False,False,False,False,False,True
maize,10631.04,15.36,1.896666667,56.7514260421242,48.8688754661292,79.7927361524437,23.942773003989,64.2801444315255,6.78201863986746,324.23980805063,Sandy,0,4,0.5232040996991129,0.13913905667338505,0.040055875750433116,0.3546790932449735,False,False,False,False,True,False
potato,1258781.58,1818.72,8.47,63.9278282926714,6.65913818272982,74.9841600618593,14.745722516323,43.0857578343821,4.60342178794747,249.297302663958,Loamy,1,1,0.6803608585366431,1.1191551688181454,1.250158399381407,1.39657821205253,False,True,False,False,False,False
potato,796165.23,1150.32,12.43307692,85.2460977138788,43.5626358550383,29.0112919231496,23.7790012786707,49.0839281341265,5.26714183120474,302.888354347189,Loamy,1,1,0.5737695114306061,0.5919623449280242,1.709887080768504,0.7328581687952598,False,True,False,False,False,False
rice,44918801.76,64899.84,1.540769231,109.723716334509,30.0472643804506,12.4276155113202,42.0671955823802,79.0480570910799,5.31084063075877,244.913090472357,Clay,2,0,0.4027628366549099,0.299054712390988,1.4558615361578147,0.6891593692412297,True,False,False,False,False,False
rice,2537662.47,3666.48,2.25,17.4941743604729,87.9143703274447,28.3259414332872,28.0130435165932,69.139009252685,7.17286380253481,203.605780036029,Peaty,2,2,1.325058256395271,0.858287406548894,1.1668010648493237,1.1728638025348097,False,False,True,False,False,False
sugarcane,17009996.22,24576.48,61.34,31.4106626783983,42.4745610882801,44.2249137098551,15.5250293253539,70.9344538551461,6.96928954830999,199.912956650188,Silt,3,5,1.0326303392872882,0.650508778234398,0.4615916935467718,0.15642984943666338,False,False,False,False,False,True
wheat,61664184.75,89094.0,1.863846154,98.5951276612269,34.0726554145082,29.2465844300478,21.0831172612042,97.80252788883,6.4727129375931,136.630887590754,Loamy,4,1,0.34504060282310917,0.41854689170983606,0.6344176946244025,0.0908911719913741,False,True,False,False,False,False
maize,51197593.65,73971.6,1.5675,19.916532854419,38.2767706504892,80.3831146631452,24.1769422309305,77.3542949604974,8.13929681491689,96.087324835714,Clay,0,0,0.7863104796112929,0.27154036686888505,0.03551450259119082,1.259531209944593,True,False,False,False,False,False
potato,196009.8,283.2,6.053333333,87.726303801068,72.8645871593625,76.3745156359112,33.9275040187656,56.0677525462654,8.37686906818145,102.194867255989,Peaty,1,2,0.56136848099466,0.1733630405805357,1.236254843640888,2.376869068181451,False,False,True,False,False,False
potato,204813.63,295.92,17.04,26.0017144510008,51.5348529455931,10.3683225765342,35.5246682657736,31.4449344242405,6.62951887629955,284.886092132648,Sandy,1,4,0.869991427744996,0.47807352934867,1.8963167742346578,0.6295188762995503,False,False,False,False,True,False
rice,43412350.17,62723.28,1.874,18.0897729802876,58.4336969872386,14.379888995562,13.2074357844014,85.3109659244467,5.47851905967184,322.235316811456,Loamy,2,1,1.319102270197124,0.26867393974477194,1.4203656546261454,0.5214809403281597,False,True,False,False,False,False
sugarcane,2989.98,4.32,1.5,49.3232177072614,41.2306510673596,58.5488648094334,42.3032937423664,93.9677576866799,7.17393901141779,235.853824880652,Clay,3,0,0.8697889299339874,0.675386978652808,0.3313739562778782,0.22464633713926338,True,False,False,False,False,False
wheat,47636527.47,68826.48,1.468,46.0453079798635,10.3609964291653,30.9133809679189,29.7388718349392,67.2393254410283,6.41533078451521,187.581352916509,Peaty,4,2,0.7829557668344708,0.892780071416694,0.6135827379010138,0.01916348064401219,False,False,True,False,False,False
potato,3002936.58,4338.72,5.753333333,25.7916504488225,33.3752599985789,25.135653706668,18.9458243872979,59.1847585838212,7.89681899312529,183.287384376654,Peaty,1,2,0.8710417477558875,0.7374962857345871,1.74864346293332,1.8968189931252901,False,False,True,False,False,False
wheat,8238391.56,11903.04,1.091666667,73.2220768081473,52.9846479453238,43.5730804651787,27.9208582950814,59.440938310238,6.16680795959728,77.5310379324114,Clay,4,0,0.5564826932654391,0.04030704109352399,0.4553364941852663,0.2914900505034002,True,False,False,False,False,False
maize,5364522.45,7750.8,2.453846154,61.828642109989,25.0918306417519,91.9300002381001,43.2648280475152,96.9810925982189,6.55655403137659,155.383459872502,Silt,0,5,0.48693827064293566,0.4363521169781013,0.05330769413923159,0.2043693542510603,False,False,False,False,False,True
maize,2861909.19,4134.96,3.234545455,43.375982212217,52.0226145137572,99.0241125994436,26.5010293316012,37.3586823897768,5.33709108925459,255.964371723715,Sandy,0,4,0.61874298419845,0.09971731857803504,0.10787778922648922,0.6086059404969397,False,False,False,False,True,False
maize,6498887.64,9389.76,2.883529412,33.3947085602329,49.4080419536859,97.2100388898564,17.7075950901109,39.8391249710712,6.27764377918266,340.343713190473,Sandy,0,4,0.6900377959983365,0.13239947557892623,0.09392337607581851,0.018429186121773355,False,False,False,False,True,False
potato,67498632.39,97523.76,29.27833333,8.12553272652399,55.7166021034293,67.8275087303811,12.7286341541688,46.8344089801449,5.74976427561173,189.327862493509,Loamy,1,1,0.95937233636738,0.4183342556652957,1.321724912696189,0.25023572438827024,False,True,False,False,False,False
potato,405308.4,585.6,12.2,51.3914731532245,89.5995569288827,14.9991844582091,17.0922059501235,96.0957399992801,6.9623064184962,396.072235747762,Saline,1,3,0.7430426342338775,0.0657079561268958,1.850008155417909,0.9623064184962002,False,False,False,True,False,False
rice,35237246.52,50911.68,2.081666667,118.686831194107,42.1347510339577,57.9439526452804,37.9499015499914,71.6366922113097,5.84260860729768,149.736815977824,Peaty,2,2,0.31313168805893,0.05730497932084603,0.6282917700858109,0.15739139270232005,False,False,True,False,False,False
rice,227552760.1,328774.08,3.123888889,142.299316298696,76.3614267688397,89.8527163516001,11.1378331250352,98.216866191717,6.02756541364398,208.959234846054,Peaty,2,2,0.07700683701304001,0.6272285353767941,0.04813242997090738,0.027565413643979575,False,False,True,False,False,False
rice,558482085.4,806909.28,2.487222222,64.0358284714647,50.6196173390834,62.5137650374842,27.9947054842493,38.8715658412822,5.55625776363162,277.927636903345,Peaty,2,2,0.859641715285353,0.11239234678166796,0.5452042720457418,0.4437422363683803,False,False,True,False,False,False
sugarcane,2494473.87,3604.08,75.264,17.9068648581078,76.781156166908,80.9356289161665,26.300149945161,80.2674001521713,4.81133047262092,365.534146585496,Loamy,3,1,1.1553921376535654,0.0356231233381601,0.12785791894394097,0.5628898424596933,False,True,False,False,False,False
wheat,52624976.88,76033.92,2.496666667,78.3636868819668,78.6412824641974,99.4861171119008,31.2353038470904,39.6870005213754,6.3119952543541,29.3392109004867,Saline,4,3,0.5136359426502767,0.47282564928394805,0.24357646389875995,0.11000593205737544,False,False,False,True,False,False
maize,44214558.72,87098.88,2.402432432,26.5996210012292,41.048821675823,91.5837232114255,15.4359507608655,67.4792832640869,6.38498121249522,29.726206420098,Clay,0,0,0.7385741357055058,0.2368897290522125,0.050644024703273026,0.08998747499681355,True,False,False,False,False,False
maize,40135446.72,79063.38,4.221764706,146.477941308935,33.1855944749757,38.4322267613331,27.441859081349,55.284051205494,8.42157278662355,330.461994247785,Silt,0,5,0.11769958077810705,0.33518006906280373,0.3582136402974377,1.4477151910823665,False,False,False,False,False,True
maize,32383458.72,63792.63,4.129166667,103.651840969866,88.4719746728171,58.453396623578,11.5601594336775,84.5253549322244,8.00640412047378,29.9698123655582,Peaty,0,2,0.18820113592952856,0.3558996834102137,0.2042046413570923,1.1709360803158535,False,False,True,False,False,False
rice,95552905.44,188231.01,1.546774194,77.8772465014527,43.0152929885517,68.8772504684225,36.8551230559102,95.554142124192,5.76943817432206,158.94872477495,Sandy,2,4,0.721227534985473,0.03969414022896601,0.4295045369377727,0.23056182567794004,False,False,False,False,True,False
rice,16108723.2,31732.8,1.736190476,34.1619343353613,31.0798883869183,96.1803196837079,35.2952031101527,71.4900716283806,8.02306184850663,252.091740727451,Clay,2,0,1.158380656646387,0.278402232261634,0.06691490334014376,2.0230618485066305,True,False,False,False,False,False
rice,449687170.1,885845.07,2.491578947,25.8626466289174,73.5553221070539,71.8196698116996,25.2696411161328,94.3863109664715,6.3230488894248,308.334960438505,Peaty,2,2,1.241373533710826,0.571106442141078,0.3760060034236437,0.3230488894247996,False,False,True,False,False,False
wheat,358809747.8,706824.36,3.028684211,131.345524227946,54.5971760815836,19.239954203794,10.954094049303,56.5564370296105,7.48591830115432,388.687724093384,Saline,4,3,0.07212063143378344,0.008056478368328044,0.759500572452575,1.3573978764428998,False,False,False,True,False,False
maize,17997511.2,35453.55,1.542592593,47.237562449422,48.9003347002103,46.9109982519826,20.9523890734225,54.4085685057094,6.87949453626015,156.04184195445,Peaty,0,2,0.5911602682184143,0.13874581624737123,0.2929923211385954,0.41966302417343354,False,False,True,False,False,False
potato,309409.44,609.51,6.5875,131.754577803958,37.0230308031257,36.4382222059404,44.7226067516073,33.575291835934,6.69417493632421,327.054939092994,Sandy,1,4,0.34122711098021,0.6853852742410614,1.635617777940596,0.6941749363242096,False,False,False,False,True,False
potato,1737349.92,3422.43,6.285833333,90.6725923065322,83.5406232296071,56.5506267048575,27.7499156465506,90.3542212319086,4.76050693178115,92.6142328209713,Peaty,1,2,0.546637038467339,0.020848239577041332,1.434493732951425,1.2394930682188496,False,False,True,False,False,False
rice,659999651.5,1300142.58,1.527777778,123.521325142947,8.89821303189019,28.3151184008627,29.7979164351949,63.2069952995056,8.33434256387394,226.963949454746,Sandy,2,4,0.2647867485705299,0.7220357393621961,1.1669978472570417,2.334342563873941,False,False,False,False,True,False
sugarcane,1367465.76,2693.79,7.9008,54.5505233002068,50.1102894668051,61.7621602770589,26.9920386028339,69.1031221590469,6.83642368921019,207.29441434843,Saline,3,3,0.8222679699981199,0.497794210663898,0.30216217929946454,0.11214122973673006,False,False,False,True,False,False
wheat,17560284.0,34592.25,1.512,122.17631766578,82.6934203421056,11.2676665993409,31.0786945424894,58.5693651981264,6.06933166199267,389.780622013486,Clay,4,0,0.14853068611849995,0.5538684068421119,0.8591541675082388,0.41333542250916355,True,False,False,False,False,False
maize,64830240.0,127710.0,1.466,110.504613415527,42.3893720226038,51.5365541893526,13.9549081438025,83.1233523845674,5.02602289798168,31.7489706427397,Sandy,0,4,0.13925276131766426,0.22013284971745248,0.2574111216203646,0.8159847346788798,False,False,False,False,True,False
maize,17773872.0,35013.0,2.026363636,21.9741172398605,63.0101327570143,92.2527651069442,17.9443177125767,61.5984587519495,5.97633756792772,261.277028617892,Saline,0,3,0.7716134482867106,0.037626659462678715,0.05579050082264766,0.18244162138152,False,False,False,True,False,False
maize,3819456.0,7524.0,1.792857143,45.1845532771966,64.5658295972986,41.0972480824093,23.9791573015018,40.6884184079779,4.69269956354561,179.776011903994,Clay,0,0,0.6058246194485957,0.05707286996623253,0.3377134762891592,1.038200290969593,True,False,False,False,False,False
potato,13033056.0,25674.0,21.34230769,61.1645181568602,69.8966012822675,45.7914674056674,25.6074544621845,61.1718642685226,6.34490002684613,275.895480941796,Saline,1,3,0.694177409215699,0.21576283882475003,1.542085325943326,0.34490002684612975,False,False,False,True,False,False
rice,125857776.0,247929.0,1.951666667,10.894153099356,68.4594556280059,89.1215116589939,28.4703191753443,69.3286572887175,6.14580963631789,99.5047779802952,Peaty,2,2,1.39105846900644,0.46918911256011797,0.06142706074556553,0.1458096363178898,False,False,True,False,False,False
rice,14105184.0,27786.0,3.122222222,130.349670770918,29.3032712122793,31.1509534245573,38.583734157426,98.9495548839,5.21818197777392,319.903865183714,Saline,2,3,0.1965032922908199,0.313934575754414,1.1154372104625945,0.78181802222608,False,False,False,True,False,False
sugarcane,33822288.0,66627.0,58.77166667,128.86699467741,22.3786550105409,33.6996160752457,21.0379308136749,73.39371604842,4.8918606979307,174.191130129414,Peaty,3,2,0.14666368475081826,1.0524268997891821,0.5572762174977663,0.5360464340230999,False,False,True,False,False,False
wheat,226252512.0,445698.0,3.01,122.809587047204,84.5091081423965,78.1405906374985,32.8063522496874,55.0230521406901,8.0380415021122,268.889732353739,Clay,4,0,0.14325344127329995,0.59018216284793,0.023242617031268686,2.0475518776402506,True,False,False,False,False,False
maize,1850258.4,3644.85,1.145,145.111549827767,54.276249957959,23.2545973119432,28.8757738240693,42.3615289881082,8.44418326746192,88.2872224477967,Saline,0,3,0.1079396416269071,0.07154687552551246,0.47496463606197536,1.4627888449746134,False,False,False,True,False,False
potato,2022636.48,3984.42,20.60733333,115.014189134754,11.0911916923687,47.02104861391,27.3159951612945,86.7058328646916,8.32672951358359,271.441306999021,Clay,1,0,0.42492905432622996,1.0558401186804471,1.5297895138609,2.32672951358359,True,False,False,False,False,False
rice,206735426.9,407251.02,2.63047619,100.740711219386,64.433792833201,66.2382506192266,28.7865492956019,31.8293557054083,7.84060859989327,260.000831112022,Sandy,2,4,0.49259288780614,0.38867585666401994,0.4774863523776981,1.8406085998932697,False,False,False,False,True,False
sugarcane,15896307.84,31314.36,5.534761905,63.8665166713774,29.6547150351515,22.5438948119933,12.8499757746051,58.5366098150078,7.83882110341181,259.571778102317,Silt,3,5,0.7375771211692964,0.9069056992969701,0.6586918653455155,0.44627370113727,False,False,False,False,False,True
wheat,424043711.0,835329.66,5.031904762,63.8392339291673,64.7325425458339,51.487886960776,38.1346430544045,30.0697056613225,5.30084839291179,154.02978722924,Saline,4,3,0.6346730505902725,0.1946508509166779,0.3564014129903,1.3739395088602626,False,False,False,True,False,False
maize,48621172.32,95779.53,2.435,87.3169427526789,83.3800178777712,85.9753428578607,23.6586874481555,71.5605246890677,5.75042144028974,371.532391340209,Clay,0,0,0.30487898033800787,0.2922502234721399,0.007502637368159198,0.33305237314017333,True,False,False,False,False,False
potato,1075980.96,2119.59,11.144,102.223929202946,7.78376810934131,13.0029675894767,27.0921754591855,31.6386695640005,5.29957894769685,296.338956705624,Clay,1,0,0.48888035398527,1.1030890270094098,1.869970324105233,0.7004210523031498,True,False,False,False,False,False
potato,574761.12,1132.23,4.865,81.8260481543134,36.3759531944497,78.200964713508,29.1491057552698,36.1956825865786,5.06065410743499,387.817448359417,Saline,1,3,0.590869759228433,0.6946292400792901,1.21799035286492,0.9393458925650098,False,False,False,True,False,False
rice,12571203.36,24764.19,1.545454545,113.24281910728,36.8591758429889,88.6877894319841,21.3791149630832,50.8785869029256,7.80354680013401,192.532060264076,Silt,2,5,0.3675718089272,0.16281648314022207,0.0693129194184709,1.8035468001340096,False,False,False,False,False,True
sugarcane,329511.84,649.11,10.67857143,66.4106244788698,33.8231074139819,65.8325542480846,23.3711278576815,38.8232578854241,7.53940292807079,214.498984083736,Saline,3,3,0.7144488683739109,0.823537851720362,0.2651585977446854,0.3464676426902633,False,False,False,True,False,False
wheat,57824888.64,113910.06,1.423333333,31.4533120030754,5.24921531534429,42.3438869609276,37.1070776625131,77.4102458006651,6.05808737148679,56.0836776962278,Peaty,4,2,0.904555733307705,0.9950156936931143,0.470701412988405,0.4273907856415128,False,False,True,False,False,False
maize,142206722.9,280135.02,1.111428571,87.0510707386727,89.2016920462771,86.8995038854225,33.6876743008876,42.5446938814993,6.73661228530671,288.546299725818,Saline,0,3,0.3067780661523378,0.3650211505784638,0.01461156834940388,0.32440819020447326,False,False,False,True,False,False
potato,14056938.24,27690.96,11.689375,127.732809157099,29.8398588161011,12.6634474683489,44.897196110561,46.0534407637945,4.56560858508236,89.7295575549888,Silt,1,5,0.361335954214505,0.7880020169128414,1.8733655253165111,1.4343914149176404,False,False,False,False,False,True
rice,283650057.1,558766.23,1.400416667,109.159133430427,49.5133022564067,97.4703596740904,21.0217288084119,37.1590453681588,6.18412665528796,374.14447427676,Saline,2,3,0.40840866569573,0.09026604512813406,0.09037017589255279,0.1841266552879599,False,False,False,True,False,False
sugarcane,8292575.04,16335.66,26.90304348,81.0401229354854,33.8495012261313,76.3895132139512,18.2116722573644,99.3995101962301,7.9670303082871,103.399971564633,Silt,3,5,0.5814534278592236,0.823009975477374,0.1691862435095345,0.4890101027623667,False,False,False,False,False,True
wheat,879225202.1,1731998.07,2.5908,113.990959955027,57.2759917548218,74.6670828414385,38.195393978047,51.2379404885484,8.44358887896151,254.453461606913,Peaty,4,2,0.21674200037477503,0.045519835096436055,0.06666146448201875,2.5544860987018874,False,False,True,False,False,False
maize,123328224.0,242946.0,2.101851852,102.126404057767,60.8873444165094,24.0540751675303,17.8637191421701,81.4227758547723,5.99251616519575,337.455433664564,Peaty,0,2,0.1990971138730928,0.0110918052063675,0.46881480640361306,0.1716558898695002,False,False,True,False,False,False
maize,19465824.0,38346.0,2.656666667,30.8300396131915,46.5980222378888,32.0397680713529,26.6149100557174,78.9825940311883,5.79903745079552,320.388072456213,Silt,0,5,0.708356859905775,0.16752472202639002,0.40738639945113153,0.3006416994696532,False,False,False,False,False,True
maize,4171248.0,8217.0,1.311666667,43.2672759353669,11.0235637682827,91.7764140461195,25.3365798140382,59.4761030790372,6.24358043408988,260.398426084629,Sandy,0,4,0.6195194576045222,0.6122054528964662,0.05212626189322691,0.004279710606746552,False,False,False,False,True,False
rice,254027328.0,500412.0,1.319642857,97.0051262477447,42.2445905177449,17.1354925979649,44.7639110691048,38.5078681818396,6.94728021170562,241.351882181021,Sandy,2,4,0.529948737522553,0.05510818964510193,1.3702637709460928,0.9472802117056203,False,False,False,False,True,False
rice,4657056.0,9174.0,2.427777778,51.5613114003695,81.6448265448146,46.172604596435,12.5515046233528,74.1078964811024,7.70629918373854,325.269505869125,Sandy,2,4,0.984386885996305,0.7328965308962921,0.8423162800648182,1.7062991837385404,False,False,False,False,True,False
sugarcane,171205440.0,337260.0,76.54074074,83.1441472141254,86.1238877686115,62.3082673921883,19.2950741822376,37.4792788154076,6.33495192740849,317.938337386679,Clay,3,0,0.5623259344170418,0.2224777553722299,0.2971975691619246,0.055016024197170076,True,False,False,False,False,False
